id,level2,stream_date,lon,lat
2594,TIE Fighter,2013-10-20 12:00:00,-19.9448925,27.551995
2595,TIE Fighter,2013-10-20 12:00:00,-19.9501985,27.551608
2596,TIE Fighter,2013-10-20 12:00:00,-19.9480655,27.551117
2597,TIE Fighter,2013-10-20 12:00:00,-19.9476625,27.551143
2598,TIE Fighter,2013-10-20 12:00:00,-19.9484475,27.551097
2599,TIE Fighter,2013-10-20 12:00:00,-19.9478585,27.551136
2600,TIE Fighter,2013-10-20 12:00:00,-19.9482825,27.551101
2601,TIE Fighter,2013-10-20 12:00:00,-19.9486265,27.55108
2602,TIE Fighter,2013-10-20 12:00:00,-19.9489455,27.551059
2603,Imperial SpaceShuttle,2013-10-20 12:00:00,-19.9457935,27.549971
2604,Civilian Star Shuttle,2013-10-20 12:00:00,-19.9353415,27.548816
2605,TIE Fighter,2013-10-20 12:00:00,-19.9478085,27.548686
2606,Imperial SpaceShuttle,2013-10-20 12:00:00,-19.9491205,27.547077
2607,Imperial SpaceShuttle,2013-10-20 12:00:00,-19.9456965,27.546891
2608,Imperial SpaceShuttle,2013-10-20 12:00:00,-19.9371655,27.542634
2609,Imperial SpaceShuttle,2013-10-20 12:00:00,-19.9325435,27.534295
2610,Imperial SpaceShuttle,2013-10-20 12:00:00,-19.9333615,27.533315
2611,Imperial SpaceShuttle,2013-10-20 12:00:00,-19.9335985,27.533343
2612,TIE bomber,2013-10-20 12:00:00,-19.9318695,27.533224
2613,TIE bomber,2013-10-20 12:00:00,-19.9309775,27.532928
2614,Imperial SpaceShuttle,2013-10-20 12:00:00,-19.9284235,27.532822
2615,Imperial SpaceShuttle,2013-10-20 12:00:00,-19.9274185,27.531793
2616,TIE Fighter,2013-10-20 12:00:00,-19.9288765,27.531619
2617,TIE bomber,2013-10-20 12:00:00,-19.9280435,27.530483
2618,TIE Fighter,2013-10-20 12:00:00,-19.9259915,27.53027
2619,TIE bomber,2013-10-20 12:00:00,-19.932850743368025,27.53257293548609
2620,TIE bomber,2013-10-20 12:00:00,-19.9259245,27.527898
2621,TIE bomber,2013-10-20 12:00:00,-19.9273845,27.527468
2622,TIE bomber,2013-10-20 12:00:00,-19.9261875,27.526584
2623,Imperial SpaceShuttle,2013-10-20 12:00:00,-19.9231445,27.523212
2624,TIE Fighter,2013-10-20 12:00:00,-19.9199385,27.519508
2625,TIE Fighter,2013-10-20 12:00:00,-19.9179505,27.519141
2626,TIE Fighter,2013-10-20 12:00:00,-19.9185165,27.518723
2627,TIE Fighter,2013-10-20 12:00:00,-19.9180985,27.519018
2628,TIE Fighter,2013-10-20 12:00:00,-19.9178685,27.519295
2629,TIE Fighter,2013-10-20 12:00:00,-19.9183335,27.518852
2630,TIE Fighter,2013-10-20 12:00:00,-19.9142535,27.519183
2631,TIE Fighter,2013-10-20 12:00:00,-19.9141635,27.518852
2632,TIE Fighter,2013-10-20 12:00:00,-19.9138145,27.518675
2633,TIE Fighter,2013-10-20 12:00:00,-19.9486915,27.557863
2634,TIE Fighter,2013-10-20 12:00:00,-19.9487505,27.557962
2635,Imperial SpaceShuttle,2013-10-20 12:00:00,-19.9491645,27.555735
2636,TIE Fighter,2013-10-20 12:00:00,-19.9512575,27.552604
2637,TIE Fighter,2013-10-20 12:00:00,-19.9510525,27.552839
2638,TIE Fighter,2013-10-20 12:00:00,-19.9509005,27.551945
2639,TIE Fighter,2013-10-20 12:00:00,-19.9186995,27.518598
2640,TIE Fighter,2013-10-20 12:00:00,-19.9190215,27.518365
2641,TIE Fighter,2013-10-20 12:00:00,-19.9188535,27.518498
2642,Imperial SpaceShuttle,2013-10-20 12:00:00,-19.9192335,27.518234
2643,TIE Fighter,2013-10-20 12:00:00,-19.9193665,27.518117
2644,TIE Fighter,2013-10-20 12:00:00,-19.9153985,27.516236
2645,TIE Fighter,2013-10-20 12:00:00,-19.9154995,27.516371
2646,TIE Fighter,2016-10-20 12:00:00,-19.9487525,27.557964
2647,TIE Fighter,2016-10-20 12:00:00,-19.9486935,27.557867
2648,TIE Fighter,2016-10-20 12:00:00,-19.9486165,27.557787
2649,Imperial SpaceShuttle,2016-10-20 12:00:00,-19.9491705,27.555739
2650,TIE Fighter,2016-10-20 12:00:00,-19.9514125,27.5531
2651,TIE Fighter,2016-10-20 12:00:00,-19.9512565,27.5526
2652,TIE Fighter,2016-10-20 12:00:00,-19.9510545,27.552843
2653,TIE Fighter,2016-10-20 12:00:00,-19.9509085,27.55195
2654,TIE Fighter,2016-10-20 12:00:00,-19.9503285,27.552421
2655,TIE Fighter,2016-10-20 12:00:00,-19.9447275,27.551992
2656,TIE Fighter,2016-10-20 12:00:00,-19.9448955,27.551997
2657,TIE Fighter,2016-10-20 12:00:00,-19.9502075,27.551611
2658,TIE Fighter,2016-10-20 12:00:00,-19.9478585,27.551138
2659,TIE Fighter,2016-10-20 12:00:00,-19.9482815,27.551106
2660,TIE Fighter,2016-10-20 12:00:00,-19.9480665,27.551116
2661,TIE Fighter,2016-10-20 12:00:00,-19.9476565,27.551142
2662,TIE Fighter,2016-10-20 12:00:00,-19.9484525,27.551095
2663,TIE Fighter,2016-10-20 12:00:00,-19.9486315,27.551083
2664,TIE Fighter,2016-10-20 12:00:00,-19.9260015,27.530275
2665,TIE Fighter,2016-10-20 12:00:00,-19.9142595,27.519186
2666,TIE Fighter,2016-10-20 12:00:00,-19.9489485,27.551066
2667,Imperial SpaceShuttle,2016-10-20 12:00:00,-19.9457945,27.549974
2668,Civilian Star Shuttle,2016-10-20 12:00:00,-19.9353425,27.548815
2669,TIE Fighter,2016-10-20 12:00:00,-19.9478185,27.54869
2670,Imperial SpaceShuttle,2016-10-20 12:00:00,-19.9491345,27.547094
2671,Imperial SpaceShuttle,2016-10-20 12:00:00,-19.9456985,27.546892
2672,Civilian Star Shuttle,2016-10-20 12:00:00,-19.9405765,27.543817
2673,Imperial SpaceShuttle,2016-10-20 12:00:00,-19.9371755,27.542652
2674,Imperial SpaceShuttle,2016-10-20 12:00:00,-19.9333735,27.533321
2675,Imperial SpaceShuttle,2016-10-20 12:00:00,-19.9336115,27.53335
2676,TIE bomber,2016-10-20 12:00:00,-19.9318785,27.533225
2677,Imperial SpaceShuttle,2016-10-20 12:00:00,-19.9284385,27.532831
2678,TIE bomber,2016-10-20 12:00:00,-19.9309835,27.532927
2679,Imperial SpaceShuttle,2016-10-20 12:00:00,-19.9274445,27.531805
2680,TIE Fighter,2016-10-20 12:00:00,-19.9288815,27.531621
2681,TIE bomber,2016-10-20 12:00:00,-19.9280525,27.530494
2682,TIE bomber,2016-10-20 12:00:00,-19.932856743368024,27.53257593548609
2683,TIE bomber,2016-10-20 12:00:00,-19.9259305,27.527902
2684,TIE bomber,2016-10-20 12:00:00,-19.9273895,27.527468
2685,TIE bomber,2016-10-20 12:00:00,-19.9261995,27.526588
2686,Imperial SpaceShuttle,2016-10-20 12:00:00,-19.9231575,27.523218
2687,TIE Fighter,2016-10-20 12:00:00,-19.9199435,27.519512
2688,TIE Fighter,2016-10-20 12:00:00,-19.9181045,27.519025
2689,TIE Fighter,2016-10-20 12:00:00,-19.9185225,27.518725
2690,TIE Fighter,2016-10-20 12:00:00,-19.9179565,27.519142
2691,TIE Fighter,2016-10-20 12:00:00,-19.9183405,27.518857
2692,TIE Fighter,2016-10-20 12:00:00,-19.9178745,27.519293
2693,TIE Fighter,2016-10-20 12:00:00,-19.9141765,27.518858
2694,TIE Fighter,2016-10-20 12:00:00,-19.9138225,27.518686
2695,TIE Fighter,2016-10-20 12:00:00,-19.9187065,27.518598
2696,TIE Fighter,2016-10-20 12:00:00,-19.9188575,27.5185
2697,TIE Fighter,2016-10-20 12:00:00,-19.9190275,27.518371
2698,TIE Fighter,2016-10-20 12:00:00,-19.9193705,27.518121
2699,Imperial SpaceShuttle,2016-10-20 12:00:00,-19.9192435,27.518237
2700,TIE Fighter,2016-10-20 12:00:00,-19.9154055,27.516244
2701,TIE Fighter,2016-10-20 12:00:00,-19.9155105,27.516372
2702,TIE Fighter,2016-10-20 12:00:00,-19.9483635,27.5511
2703,TIE Fighter,2030-10-20 12:00:00,-19.9487525,27.557964
2704,TIE Fighter,2030-10-20 12:00:00,-19.9486975,27.557868
2705,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9491665,27.555745
2706,TIE Fighter,2030-10-20 12:00:00,-19.9503315,27.5541
2707,TIE Fighter,2030-10-20 12:00:00,-19.9468525,27.553361
2708,TIE Fighter,2030-10-20 12:00:00,-19.9510535,27.552844
2709,TIE Fighter,2030-10-20 12:00:00,-19.9514105,27.553105
2710,TIE Fighter,2030-10-20 12:00:00,-19.9512575,27.552608
2711,TIE Fighter,2030-10-20 12:00:00,-19.9509035,27.551951
2712,TIE Fighter,2030-10-20 12:00:00,-19.9503275,27.552424
2713,TIE Fighter,2030-10-20 12:00:00,-19.9447325,27.551994
2714,TIE Fighter,2030-10-20 12:00:00,-19.9448905,27.552001
2715,TIE Fighter,2030-10-20 12:00:00,-19.9502045,27.551613
2716,TIE Fighter,2030-10-20 12:00:00,-19.9482825,27.551107
2717,TIE Fighter,2030-10-20 12:00:00,-19.9480655,27.551118
2718,TIE Fighter,2030-10-20 12:00:00,-19.9476595,27.551141
2719,TIE Fighter,2030-10-20 12:00:00,-19.9478555,27.551137
2720,TIE Fighter,2030-10-20 12:00:00,-19.9484505,27.551101
2721,TIE Fighter,2030-10-20 12:00:00,-19.9486285,27.55109
2722,TIE Fighter,2030-10-20 12:00:00,-19.9489495,27.551071
2723,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9457915,27.54998
2724,Civilian Star Shuttle,2030-10-20 12:00:00,-19.9353515,27.548817
2725,TIE Fighter,2030-10-20 12:00:00,-19.9478115,27.54869
2726,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9491325,27.547106
2727,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9456975,27.546893
2728,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9371715,27.542659
2729,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9325475,27.534375
2730,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9332355,27.53434
2731,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9336045,27.533354
2732,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9333705,27.533327
2733,TIE bomber,2030-10-20 12:00:00,-19.9318795,27.533235
2734,TIE bomber,2030-10-20 12:00:00,-19.9309855,27.532941
2735,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9284355,27.532837
2736,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9274385,27.531815
2737,TIE Fighter,2030-10-20 12:00:00,-19.9288815,27.531625
2738,TIE bomber,2030-10-20 12:00:00,-19.9280525,27.530505
2739,TIE Fighter,2030-10-20 12:00:00,-19.9259995,27.530279
2740,TIE bomber,2030-10-20 12:00:00,-19.932851743368026,27.53257793548609
2741,TIE bomber,2030-10-20 12:00:00,-19.9259315,27.527906
2742,TIE bomber,2030-10-20 12:00:00,-19.9273895,27.527471
2743,TIE Fighter,2030-10-20 12:00:00,-19.9328215,27.52744
2744,TIE bomber,2030-10-20 12:00:00,-19.9261955,27.526593
2745,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9231535,27.523224
2746,TIE Fighter,2030-10-20 12:00:00,-19.9199425,27.519512
2747,TIE Fighter,2030-10-20 12:00:00,-19.9181005,27.519027
2748,TIE Fighter,2030-10-20 12:00:00,-19.9178705,27.519294
2749,TIE Fighter,2030-10-20 12:00:00,-19.9183375,27.518857
2750,TIE Fighter,2030-10-20 12:00:00,-19.9179515,27.519148
2751,TIE Fighter,2030-10-20 12:00:00,-19.9141735,27.518858
2752,TIE Fighter,2030-10-20 12:00:00,-19.9142555,27.519193
2753,TIE Fighter,2030-10-20 12:00:00,-19.9138185,27.51869
2754,TIE Fighter,2030-10-20 12:00:00,-19.9185205,27.518726
2755,TIE Fighter,2030-10-20 12:00:00,-19.9187015,27.518597
2756,TIE Fighter,2030-10-20 12:00:00,-19.9188545,27.518498
2757,TIE Fighter,2030-10-20 12:00:00,-19.9190255,27.51837
2758,Imperial SpaceShuttle,2030-10-20 12:00:00,-19.9192405,27.518239
2759,TIE Fighter,2030-10-20 12:00:00,-19.9193675,27.518116
2760,TIE Fighter,2030-10-20 12:00:00,-19.9154055,27.516244
2761,TIE Fighter,2030-10-20 12:00:00,-19.9155065,27.516373
2762,TIE Fighter,2030-10-20 12:00:00,-19.9486095,27.55778
2763,TIE Fighter,2009-12-20 12:00:00,-19.9510555,27.552842
2764,TIE Fighter,2009-12-20 12:00:00,-19.9512555,27.552606
2765,TIE Fighter,2009-12-20 12:00:00,-19.9503155,27.55242
2766,TIE Fighter,2009-12-20 12:00:00,-19.9509095,27.551954
2767,TIE Fighter,2009-12-20 12:00:00,-19.9447195,27.551989
2768,TIE Fighter,2009-12-20 12:00:00,-19.9448885,27.551997
2769,TIE Fighter,2009-12-20 12:00:00,-19.9501975,27.55161
2770,TIE Fighter,2009-12-20 12:00:00,-19.9482785,27.551105
2771,TIE Fighter,2009-12-20 12:00:00,-19.9480625,27.551118
2772,TIE Fighter,2009-12-20 12:00:00,-19.9478555,27.551137
2773,TIE Fighter,2009-12-20 12:00:00,-19.9476625,27.551145
2774,TIE bomber,2009-12-20 12:00:00,-19.9309735,27.532941
2775,Imperial SpaceShuttle,2009-12-20 12:00:00,-19.9284185,27.53283
2776,Imperial SpaceShuttle,2009-12-20 12:00:00,-19.9274105,27.531806
2777,TIE Fighter,2009-12-20 12:00:00,-19.9288735,27.531625
2778,TIE bomber,2009-12-20 12:00:00,-19.9280475,27.530497
2779,TIE Fighter,2009-12-20 12:00:00,-19.9259875,27.530279
2780,TIE bomber,2009-12-20 12:00:00,-19.932848743368023,27.53257293548609
2781,Imperial SpaceShuttle,2009-12-20 12:00:00,-19.9231395,27.52322
2782,TIE Fighter,2009-12-20 12:00:00,-19.9199405,27.519513
2783,TIE Fighter,2009-12-20 12:00:00,-19.9179515,27.519138
2784,TIE Fighter,2009-12-20 12:00:00,-19.9180965,27.519023
2785,TIE Fighter,2009-12-20 12:00:00,-19.9178695,27.519294
2786,TIE Fighter,2009-12-20 12:00:00,-19.9185115,27.518723
2787,TIE Fighter,2009-12-20 12:00:00,-19.9183325,27.518857
2788,TIE Fighter,2009-12-20 12:00:00,-19.9141605,27.518855
2789,TIE Fighter,2009-12-20 12:00:00,-19.9138065,27.518684
2790,TIE Fighter,2009-12-20 12:00:00,-19.9142455,27.519188
2791,TIE Fighter,2009-12-20 12:00:00,-19.9186975,27.5186
2792,TIE Fighter,2009-12-20 12:00:00,-19.9190205,27.518367
2793,TIE Fighter,2009-12-20 12:00:00,-19.9188485,27.518499
2794,TIE Fighter,2009-12-20 12:00:00,-19.9486915,27.557858
2795,TIE Fighter,2009-12-20 12:00:00,-19.9487545,27.557962
2796,TIE Fighter,2009-12-20 12:00:00,-19.9486125,27.557783
2797,Imperial SpaceShuttle,2009-12-20 12:00:00,-19.9491665,27.55574
2798,TIE Fighter,2009-12-20 12:00:00,-19.9514025,27.553099
2799,TIE Fighter,2009-12-20 12:00:00,-19.9484475,27.5511
2800,TIE Fighter,2009-12-20 12:00:00,-19.9486255,27.551085
2801,TIE Fighter,2009-12-20 12:00:00,-19.9489465,27.551064
2802,Imperial SpaceShuttle,2009-12-20 12:00:00,-19.9457955,27.549981
2803,Civilian Star Shuttle,2009-12-20 12:00:00,-19.9353475,27.548817
2804,TIE Fighter,2009-12-20 12:00:00,-19.9478045,27.548689
2805,Imperial SpaceShuttle,2009-12-20 12:00:00,-19.9491175,27.547099
2806,Imperial SpaceShuttle,2009-12-20 12:00:00,-19.9456975,27.546895
2807,Imperial SpaceShuttle,2009-12-20 12:00:00,-19.9371575,27.542654
2808,Imperial SpaceShuttle,2009-12-20 12:00:00,-19.9332205,27.534324
2809,Imperial SpaceShuttle,2009-12-20 12:00:00,-19.9335945,27.533352
2810,Imperial SpaceShuttle,2009-12-20 12:00:00,-19.9333585,27.533322
2811,TIE bomber,2009-12-20 12:00:00,-19.9318675,27.533232
2812,TIE bomber,2009-12-20 12:00:00,-19.9259225,27.527905
2813,TIE bomber,2009-12-20 12:00:00,-19.9273775,27.52747
2814,TIE bomber,2009-12-20 12:00:00,-19.9261895,27.526589
2815,Imperial SpaceShuttle,2009-12-20 12:00:00,-19.9192295,27.518239
2816,TIE Fighter,2009-12-20 12:00:00,-19.9193645,27.518116
2817,TIE Fighter,2009-12-20 12:00:00,-19.9153955,27.516243
2818,TIE Fighter,2009-12-20 12:00:00,-19.9155015,27.516371
2819,TIE Fighter,2029-12-20 12:00:00,-19.9487445,27.557957
2820,TIE Fighter,2029-12-20 12:00:00,-19.9501975,27.551618
2821,TIE Fighter,2029-12-20 12:00:00,-19.9480625,27.551113
2822,TIE Fighter,2029-12-20 12:00:00,-19.9476645,27.551145
2823,TIE Fighter,2029-12-20 12:00:00,-19.9482765,27.551106
2824,TIE Fighter,2029-12-20 12:00:00,-19.9478585,27.551138
2825,TIE Fighter,2029-12-20 12:00:00,-19.9484445,27.551095
2826,Imperial SpaceShuttle,2029-12-20 12:00:00,-19.9456965,27.546896
2827,TIE Fighter,2029-12-20 12:00:00,-19.9405305,27.543872
2828,Imperial SpaceShuttle,2029-12-20 12:00:00,-19.9371575,27.54264
2829,Imperial SpaceShuttle,2029-12-20 12:00:00,-19.9333515,27.533321
2830,Imperial SpaceShuttle,2029-12-20 12:00:00,-19.9335835,27.533344
2831,TIE bomber,2029-12-20 12:00:00,-19.9318565,27.533223
2832,Imperial SpaceShuttle,2029-12-20 12:00:00,-19.9284065,27.532822
2833,TIE bomber,2029-12-20 12:00:00,-19.9309655,27.532928
2834,Imperial SpaceShuttle,2029-12-20 12:00:00,-19.9273965,27.531797
2835,TIE Fighter,2029-12-20 12:00:00,-19.9288695,27.531622
2836,TIE bomber,2029-12-20 12:00:00,-19.9280265,27.530491
2837,TIE Fighter,2029-12-20 12:00:00,-19.9259835,27.530272
2838,TIE bomber,2029-12-20 12:00:00,-19.932841743368023,27.53257093548609
2839,TIE bomber,2029-12-20 12:00:00,-19.9259135,27.527906
2840,TIE Fighter,2029-12-20 12:00:00,-19.9141555,27.518851
2841,TIE Fighter,2029-12-20 12:00:00,-19.9186955,27.5186
2842,TIE Fighter,2029-12-20 12:00:00,-19.9190185,27.518365
2843,TIE Fighter,2029-12-20 12:00:00,-19.9188485,27.5185
2844,Imperial SpaceShuttle,2029-12-20 12:00:00,-19.9192275,27.518231
2845,TIE Fighter,2029-12-20 12:00:00,-19.9193625,27.518117
2846,TIE Fighter,2029-12-20 12:00:00,-19.9486925,27.557872
2847,TIE Fighter,2029-12-20 12:00:00,-19.9486085,27.557784
2848,Imperial SpaceShuttle,2029-12-20 12:00:00,-19.9491605,27.555742
2849,TIE Fighter,2029-12-20 12:00:00,-19.9510495,27.552838
2850,TIE Fighter,2029-12-20 12:00:00,-19.9512525,27.552609
2851,TIE Fighter,2029-12-20 12:00:00,-19.9514005,27.553097
2852,TIE Fighter,2029-12-20 12:00:00,-19.9508965,27.551949
2853,TIE Fighter,2029-12-20 12:00:00,-19.9503145,27.552423
2854,TIE Fighter,2029-12-20 12:00:00,-19.9447195,27.551988
2855,TIE Fighter,2029-12-20 12:00:00,-19.9448885,27.551996
2856,TIE Fighter,2029-12-20 12:00:00,-19.9486235,27.551083
2857,TIE Fighter,2029-12-20 12:00:00,-19.9489435,27.551055
2858,Imperial SpaceShuttle,2029-12-20 12:00:00,-19.9457905,27.549974
2859,Civilian Star Shuttle,2029-12-20 12:00:00,-19.9353615,27.548823
2860,TIE Fighter,2029-12-20 12:00:00,-19.9478085,27.548689
2861,Imperial SpaceShuttle,2029-12-20 12:00:00,-19.9491105,27.547086
2862,TIE bomber,2029-12-20 12:00:00,-19.9273775,27.527466
2863,TIE bomber,2029-12-20 12:00:00,-19.9261785,27.526588
2864,Imperial SpaceShuttle,2029-12-20 12:00:00,-19.9231415,27.523216
2865,TIE Fighter,2029-12-20 12:00:00,-19.9199395,27.519512
2866,TIE Fighter,2029-12-20 12:00:00,-19.9179505,27.51914
2867,TIE Fighter,2029-12-20 12:00:00,-19.9185155,27.518725
2868,TIE Fighter,2029-12-20 12:00:00,-19.9178685,27.519294
2869,TIE Fighter,2029-12-20 12:00:00,-19.9180955,27.519023
2870,TIE Fighter,2029-12-20 12:00:00,-19.9183285,27.518851
2871,TIE Fighter,2029-12-20 12:00:00,-19.9142475,27.519184
2872,TIE Fighter,2029-12-20 12:00:00,-19.9138025,27.518673
2873,TIE Fighter,2029-12-20 12:00:00,-19.9153945,27.516238
2874,TIE Fighter,2029-12-20 12:00:00,-19.9154945,27.516371
2875,TIE Fighter,2007-01-21 12:00:00,-19.9486185,27.557787
2876,TIE Fighter,2007-01-21 12:00:00,-19.9486995,27.557862
2877,TIE Fighter,2007-01-21 12:00:00,-19.9487485,27.557968
2878,Imperial SpaceShuttle,2007-01-21 12:00:00,-19.9491735,27.555744
2879,TIE Fighter,2007-01-21 12:00:00,-19.9510495,27.552839
2880,Imperial SpaceShuttle,2007-01-21 12:00:00,-19.9457925,27.549977
2881,Civilian Star Shuttle,2007-01-21 12:00:00,-19.9353555,27.548821
2882,TIE Fighter,2007-01-21 12:00:00,-19.9478145,27.548691
2883,Imperial SpaceShuttle,2007-01-21 12:00:00,-19.9491355,27.547093
2884,Imperial SpaceShuttle,2007-01-21 12:00:00,-19.9457035,27.546896
2885,TIE Fighter,2007-01-21 12:00:00,-19.9405225,27.543869
2886,Imperial SpaceShuttle,2007-01-21 12:00:00,-19.9366465,27.536767
2887,Imperial SpaceShuttle,2007-01-21 12:00:00,-19.9333595,27.533323
2888,Imperial SpaceShuttle,2007-01-21 12:00:00,-19.9335965,27.533351
2889,TIE bomber,2007-01-21 12:00:00,-19.9318695,27.533231
2890,TIE bomber,2007-01-21 12:00:00,-19.9309795,27.532934
2891,Imperial SpaceShuttle,2007-01-21 12:00:00,-19.9284255,27.532828
2892,Imperial SpaceShuttle,2007-01-21 12:00:00,-19.9274235,27.531804
2893,TIE Fighter,2007-01-21 12:00:00,-19.9288795,27.531624
2894,TIE bomber,2007-01-21 12:00:00,-19.9280395,27.530497
2895,TIE Fighter,2007-01-21 12:00:00,-19.9259965,27.530277
2896,TIE bomber,2007-01-21 12:00:00,-19.932842743368024,27.53257293548609
2897,TIE bomber,2007-01-21 12:00:00,-19.9259235,27.527902
2898,TIE bomber,2007-01-21 12:00:00,-19.9273705,27.527466
2899,TIE bomber,2007-01-21 12:00:00,-19.9261905,27.526596
2900,Imperial SpaceShuttle,2007-01-21 12:00:00,-19.9231495,27.52322
2901,TIE Fighter,2007-01-21 12:00:00,-19.9199455,27.519513
2902,TIE Fighter,2007-01-21 12:00:00,-19.9180975,27.519026
2903,TIE Fighter,2007-01-21 12:00:00,-19.9512585,27.552606
2904,TIE Fighter,2007-01-21 12:00:00,-19.9514145,27.553096
2905,TIE Fighter,2007-01-21 12:00:00,-19.9509015,27.551951
2906,TIE Fighter,2007-01-21 12:00:00,-19.9503265,27.55242
2907,TIE Fighter,2007-01-21 12:00:00,-19.9447265,27.551987
2908,TIE Fighter,2007-01-21 12:00:00,-19.9448915,27.551994
2909,TIE Fighter,2007-01-21 12:00:00,-19.9502065,27.551614
2910,TIE Fighter,2007-01-21 12:00:00,-19.9476645,27.551143
2911,TIE Fighter,2007-01-21 12:00:00,-19.9478605,27.551134
2912,TIE Fighter,2007-01-21 12:00:00,-19.9482835,27.551107
2913,TIE Fighter,2007-01-21 12:00:00,-19.9480705,27.551114
2914,TIE Fighter,2007-01-21 12:00:00,-19.9486325,27.551083
2915,TIE Fighter,2007-01-21 12:00:00,-19.9484535,27.5511
2916,TIE Fighter,2007-01-21 12:00:00,-19.9489535,27.551057
2917,Imperial SpaceShuttle,2007-01-21 12:00:00,-19.9371745,27.54265
2918,TIE Fighter,2007-01-21 12:00:00,-19.9179535,27.519142
2919,TIE Fighter,2007-01-21 12:00:00,-19.9183385,27.518854
2920,TIE Fighter,2007-01-21 12:00:00,-19.9185215,27.518725
2921,TIE Fighter,2007-01-21 12:00:00,-19.9178715,27.519293
2922,TIE Fighter,2007-01-21 12:00:00,-19.9141695,27.518856
2923,TIE Fighter,2007-01-21 12:00:00,-19.9138155,27.518676
2924,TIE Fighter,2007-01-21 12:00:00,-19.9142565,27.519186
2925,TIE Fighter,2007-01-21 12:00:00,-19.9186995,27.518597
2926,TIE Fighter,2007-01-21 12:00:00,-19.9188535,27.518497
2927,TIE Fighter,2007-01-21 12:00:00,-19.9190235,27.518366
2928,Imperial SpaceShuttle,2007-01-21 12:00:00,-19.9192385,27.518237
2929,TIE Fighter,2007-01-21 12:00:00,-19.9193635,27.518117
2930,TIE Fighter,2007-01-21 12:00:00,-19.9154025,27.516244
2931,TIE Fighter,2007-01-21 12:00:00,-19.9155035,27.516375
2932,TIE Fighter,2007-01-21 12:00:00,-19.9483725,27.551101
2933,TIE Fighter,2019-01-21 12:00:00,-19.9480615,27.551113
2934,TIE Fighter,2019-01-21 12:00:00,-19.9478525,27.551132
2935,Imperial SpaceShuttle,2019-01-21 12:00:00,-19.9336045,27.533349
2936,TIE Fighter,2019-01-21 12:00:00,-19.9138245,27.518682
2937,TIE Fighter,2019-01-21 12:00:00,-19.9142575,27.519188
2938,TIE Fighter,2019-01-21 12:00:00,-19.9187005,27.518601
2939,TIE Fighter,2019-01-21 12:00:00,-19.9486095,27.557783
2940,TIE Fighter,2019-01-21 12:00:00,-19.9486945,27.557869
2941,TIE Fighter,2019-01-21 12:00:00,-19.9487505,27.557965
2942,TIE Fighter,2019-01-21 12:00:00,-19.9482445,27.555785
2943,Imperial SpaceShuttle,2019-01-21 12:00:00,-19.9491705,27.55574
2944,TIE Fighter,2019-01-21 12:00:00,-19.9510565,27.552844
2945,TIE Fighter,2019-01-21 12:00:00,-19.9514105,27.553095
2946,TIE Fighter,2019-01-21 12:00:00,-19.9512535,27.552608
2947,TIE Fighter,2019-01-21 12:00:00,-19.9509025,27.55195
2948,TIE Fighter,2019-01-21 12:00:00,-19.9503215,27.552421
2949,TIE Fighter,2019-01-21 12:00:00,-19.9447215,27.551985
2950,TIE Fighter,2019-01-21 12:00:00,-19.9448905,27.551992
2951,TIE Fighter,2019-01-21 12:00:00,-19.9502015,27.551611
2952,TIE Fighter,2019-01-21 12:00:00,-19.9482795,27.551106
2953,TIE Fighter,2019-01-21 12:00:00,-19.9476585,27.551145
2954,TIE Fighter,2019-01-21 12:00:00,-19.9484515,27.551096
2955,TIE Fighter,2019-01-21 12:00:00,-19.9486255,27.551081
2956,TIE Fighter,2019-01-21 12:00:00,-19.9489485,27.551058
2957,Imperial SpaceShuttle,2019-01-21 12:00:00,-19.9457985,27.549978
2958,Civilian Star Shuttle,2019-01-21 12:00:00,-19.9353525,27.548821
2959,TIE Fighter,2019-01-21 12:00:00,-19.9478055,27.54869
2960,Imperial SpaceShuttle,2019-01-21 12:00:00,-19.9491275,27.547095
2961,Imperial SpaceShuttle,2019-01-21 12:00:00,-19.9456965,27.546896
2962,Imperial SpaceShuttle,2019-01-21 12:00:00,-19.9371695,27.542645
2963,Imperial SpaceShuttle,2019-01-21 12:00:00,-19.9332345,27.534325
2964,Imperial SpaceShuttle,2019-01-21 12:00:00,-19.9333655,27.533322
2965,TIE bomber,2019-01-21 12:00:00,-19.9318725,27.533224
2966,TIE bomber,2019-01-21 12:00:00,-19.9309775,27.532925
2967,Imperial SpaceShuttle,2019-01-21 12:00:00,-19.9284335,27.532825
2968,Imperial SpaceShuttle,2019-01-21 12:00:00,-19.9274335,27.531799
2969,TIE Fighter,2019-01-21 12:00:00,-19.9288765,27.531622
